Complaint,CodedMonth,DateOccur,FlagCrime,FlagUnfounded,FlagAdministrative,Count,FlagCleanup,Crime,District,Description,ILEADSAddress,ILEADSStreet,Neighborhood,LocationName,LocationComment,CADAddress,CADStreet,XCoord,YCoord
16-052386,2016-10,10/15/2016 19:55,Y, , ,1, ,250000,4,LOITERING-BEGGING,1324,WASHINGTON AVE,36,FLANERY S PUB, , , ,906107.8,1019097
16-052394,2016-10,10/15/2016 20:00,Y, , ,1, , 91113,5,SIMPLE ASSAULT-ADULT/NO INJURY,4837,NORTHLAND AVE,55, , ,4837,NORTHLAND,890776.1,1032066
16-052394,2016-10,10/15/2016 20:00,Y, , ,1, , 43013,5,AGG.ASSAULT-OTH DANG WEP/CTZEN ADLT 3RD DEGREE,4837,NORTHLAND AVE,55, , ,4837,NORTHLAND,890776.1,1032066
16-052400,2016-10,10/15/2016 20:00,Y, , ,1, ,241100,1,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL,5226,DEVONSHIRE AVE,7, , ,5226,DEVONSHIRE,882749.4,1002739
16-052394,2016-10,10/15/2016 20:00,Y, , ,1, , 91113,5,SIMPLE ASSAULT-ADULT/NO INJURY,4837,NORTHLAND AVE,55, , ,4837,NORTHLAND,890776.1,1032066
16-052429,2016-10,10/15/2016 20:30,Y, , ,1, , 64701,4,LARCENY-FROM MTR VEH UNDER $500,2617,WASHINGTON AVE,37, , ,2617,WASHINGTON,902017.9,1020286
16-052506,2016-10,10/15/2016 20:30,Y, , ,1, , 64711,3,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT,818,SOULARD ST,21, , ,818,SOULARD,905029.5,1010941
16-052516,2016-10,10/15/2016 21:00,Y, , ,1, , 64701,2,LARCENY-FROM MTR VEH UNDER $500,3874,JUNIATA ST,15, , ,3874,JUNIATA,891916.3,1007890
16-052395,2016-10,10/15/2016 21:02,Y, , ,1, , 69602,3,"LARCENY-ALL OTHER $500 - $24,999",2001,PARK AVE,32,LAREDO, , , ,902076.8,1013908
16-052495,2016-10,10/15/2016 21:30,Y, , ,1, , 64701,4,LARCENY-FROM MTR VEH UNDER $500,3229,WASHINGTON AVE,77,URBAN CHESTNUT BREWING,@ URBAN CHESTNUT,3229,WASHINGTON,898521.9,1021232
16-052405,2016-10,10/15/2016 21:40,Y, , ,1, , 91113,6,SIMPLE ASSAULT-ADULT/NO INJURY,6124,N BROADWAY,79,LOVE S GAS STATION, , , ,900558.8,1038456
16-052411,2016-10,10/15/2016 21:45,Y, , ,1, , 63701,2,LARCENY-SHOPLIFT UNDER $500,7057,CHIPPEWA ST,9,SHOP N SAVE, ,7057,CHIPPEWA,872714.9,1002363
16-053091,2016-10,10/15/2016 21:45,Y, , ,1, ,266999,2,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,7057,CHIPPEWA ST,9, ,@SHOP N SAVE- CHIPPEWA,7057,CHIPPEWA,872714.9,1002363
16-052734,2016-10,10/15/2016 22:00,Y, , ,1, ,142320,3,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,0,S 10TH ST / ALLEN AVE,21, , , , ,904271.1,1010372
16-052540,2016-10,10/15/2016 22:00,Y, , ,1, , 64701,4,LARCENY-FROM MTR VEH UNDER $500,1226,OLIVE ST,36, ,GARAGE LEVEL 3,1226,OLIVE,906266,1018212
16-053472,2016-10,10/15/2016 22:00,Y, , ,1, , 64701,3,LARCENY-FROM MTR VEH UNDER $500,3145,OREGON AVE,30, , ,3145,OREGON,897242.7,1007066
16-052419,2016-10,10/15/2016 22:00,Y, , ,1, , 43023,3,AGG.ASSAULT-OTH DANG WEP/CTZEN CHLD 3RD DEGREE,2208,OSAGE ST,18, , ,2208,OSAGE,898563.9,1000891
16-054615,2016-10,10/15/2016 22:00,Y, , ,1, , 44013,3,"AGG.ASSAULT-HNDS,FST,FEET/CTZEN ADLT 3RD DEGRE",1724,S BROADWAY,20, ,@BAR- BAR 101, , ,906062.8,1010375
16-052408,2016-10,10/15/2016 22:00,Y, , ,1, ,182400,4,DRUGS-POSSESSION/MARIJUANA,3035,CASS AVE,59, ,@SCHOOL - VASHON HIGH,3035,CASS,899825.3,1024601
16-052550,2016-10,10/15/2016 22:00,Y, , ,1, , 65701,1,LARCENY-MTR VEH PARTS UNDER $500,4231,BAISCH LN,5, , ,4221,BAISCH,888404.1,1003342
16-052407,2016-10,10/15/2016 22:25,Y, , ,1, ,178200,3,SEX OFFNS-EXPOSURE/EXPOSING PERSON,1600,S COMPTON AVE,31, , , , ,0,0
16-053425,2016-10,10/15/2016 22:25,Y, , ,1, ,266999,5,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,6062,CATES AVE,48, ,NUISANCE ABATEMENT PROPERTY,6062,CATES,878771.2,1028583
16-052413,2016-10,10/15/2016 22:25,Y, , ,1, , 10000,5,HOMICIDE,6062,CATES AVE,48, , , , ,878771.2,1028583
16-052406,2016-10,10/15/2016 22:30,Y, , ,1, ,250000,4,LOITERING-BEGGING,831,LOCUST ST,35, , , , ,908188.5,1018183
16-052543,2016-10,10/15/2016 22:30,Y, , ,1, , 64701,2,LARCENY-FROM MTR VEH UNDER $500,5014,JAMIESON AVE,8, , , , ,875202.8,1002463
16-053303,2016-10,10/15/2016 23:00,Y, , ,1, , 67601,4,"LARCENY-FROM BUILDING $500 - $24,999",1212,WASHINGTON AVE,36,HAIR OF THE DOG BAR, ,1520,WASHINGTON,906794.4,1019094
16-052420,2016-10,10/15/2016 23:20,Y, , ,1, ,229999,6,LIQUOR LAWS-OTHR UNSPEC LIQ OFFNSE,8815,N BROADWAY,74,XPRESS MART, , , ,897615.1,1052696
16-052415,2016-10,10/15/2016 23:24,Y, , ,1, ,265321,4,LEAVING SCENE OF ACCIDENT,0,N 9TH ST / TYLER ST,64, , , , ,909145.4,1024210
16-052416,2016-10,10/15/2016 23:25,Y, , ,1, , 91113,3,SIMPLE ASSAULT-ADULT/NO INJURY,0,MCNAIR AVE / VICTOR ST,22, ,VICTOR, , ,900780,1009348
16-052418,2016-10,10/15/2016 23:28,Y, , ,1, ,265321,6,LEAVING SCENE OF ACCIDENT,8777,HALL ST,79, , , , ,898434.9,1052702
16-052425,2016-10,10/15/2016 23:30,Y, , ,1, , 31311,1,ROBBERY-HIGHWAY/OTHR WEPN USED/SUCCESSFUL,4418,S COMPTON AVE,17, ,REAR ALLEY/PARKING SPACE,4418,COMPTON,894434.1,998751.6
16-052414,2016-10,10/15/2016 23:40,Y, , ,1, , 71013,4,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,1301,WASHINGTON AVE,36, , , , ,906331.1,1019267
16-052426,2016-10,10/15/2016 23:40,Y, , ,1, , 91113,2,SIMPLE ASSAULT-ADULT/NO INJURY,4121,MANCHESTER AVE,39, , ,4134,CHOUTEAU,891310.8,1017606
16-052422,2016-10,10/15/2016 23:40,Y, , ,1, ,265321,5,LEAVING SCENE OF ACCIDENT,5569,PALM ST,50, , ,5569,PALM,886879.8,1037280
16-052428,2016-10,10/15/2016 23:55,Y, , ,1, ,142320,2,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,4134,CHOUTEAU AVE,39, , ,4134,CHOUTEAU,891207.5,1017713
16-052484,2016-10,10/16/2016 00:01,Y, , ,1, , 71030,6,AUTO THEFT-PERM RETNT/JOY RIDE,818,GUSTAV AVE,74, ,APT B,818,GUSTAV,897469.4,1052517
16-052446,2016-10,10/16/2016 00:01,Y, , ,1, , 64701,5,LARCENY-FROM MTR VEH UNDER $500,5345,PERSHING AVE,47, , ,5345,PERSHING,884213.8,1024906
16-052507,2016-10,10/16/2016 00:15,Y, , ,1, , 64601,2,"LARCENY-FROM MTR VEH $500 - $24,999",5949,NAGEL AVE,8, , ,5949,NAGEL,878016.7,997800.5
16-052439,2016-10,10/16/2016 00:30,Y, , ,1, , 41011,3,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,3656,LOUISIANA AVE,19, ,REAR DOOR,3856,LOUISIANA,894550.2,1003674
16-052433,2016-10,10/16/2016 00:35,Y, , ,1, , 10000,6,HOMICIDE,4100,LEXINGTON AVE,56, , ,4419,FARLIN,897943.4,1030790
16-052427,2016-10,10/16/2016 00:35,Y, , ,1, ,142320,5,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,5581,THEODOSIA AVE,50, , ,5581,THEODOSIA,884512.3,1033161
16-052430,2016-10,10/16/2016 00:38,Y, , ,1, , 91113,4,SIMPLE ASSAULT-ADULT/NO INJURY,3676,SPRUCE ST,37, , ,3858,MARKET,0,0
16-052577,2016-10,10/16/2016 01:00,Y, , ,1, ,265321,3,LEAVING SCENE OF ACCIDENT,3441,CALIFORNIA AVE,19, , ,3441,CALIFORNIA,897209.2,1004768
16-052432,2016-10,10/16/2016 01:15,Y, , ,1, ,266510,3,PUBLIC ORDER-TRESPASSING,710,RUSSELL AVE,21,ENERGY EXPRESS,SERVICE STATION,710,RUSSELL,904809.5,1009602
16-052431,2016-10,10/16/2016 01:20,Y, , ,1, , 41014,6,ASSLT-AGGRAV-FIREARM-1ST-ADULT-DOMESTIC,1122,LINTON AVE,66, , ,1122,LINTON,903379.7,1035443
16-052431,2016-10,10/16/2016 01:20,Y, , ,1, , 41011,6,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,1122,LINTON AVE,66, , ,1122,LINTON,903379.7,1035443
16-052434,2016-10,10/16/2016 01:30,Y, , ,1, ,142320,3,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,2118,GEYER AVE,23, , ,2118,GEYER,900943.5,1011921
16-052440,2016-10,10/16/2016 01:40,Y, , ,1, ,265321,6,LEAVING SCENE OF ACCIDENT,0,I 70 EASTBOUND / SHREVE AVE,69, ,ALIAS I 70 EB/SHREVE, , ,894680.9,1037608
16-052455,2016-10,10/16/2016 02:01,Y, , ,1, ,103000,4,FORGERY-ISSUING FALSE INSTRUMENT OR CERTIFICAT,430,S 15TH ST,36, ,@GREYHOUND, , ,904845.8,1016613
16-052445,2016-10,10/16/2016 02:21,Y, , ,1, ,241100,2,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL,5520,MAGNOLIA AVE,13, , ,1121,HAMPTON,882693.3,1011026
16-052437,2016-10,10/16/2016 02:35,Y, , ,1, ,265321,6,LEAVING SCENE OF ACCIDENT,5502,GENEVIEVE AVE,72, , ,5502,GENEVIEVE,892938.6,1043440
16-052438,2016-10,10/16/2016 02:40,Y, , ,1, , 91114,3,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",1815,ARSENAL ST,22,@ THE SHELL GAS STATION, ,1815,ARSENAL,901015.9,1006406
16-052500,2016-10,10/16/2016 02:45,Y, , ,1, ,142320,2,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,3409,ROGER PL,15,FISH EYE FUN, ,3409,ROGER,890554,1005992
16-052488,2016-10,10/16/2016 02:58,Y, , ,1, , 69702,4,LARCENY-ALL OTHER UNDER $500,1519,DESTREHAN ST,65, , ,1519,DESTREHAN,905864.7,1028989
16-053032,2016-10,10/16/2016 03:00,Y, , ,1, , 64701,4,LARCENY-FROM MTR VEH UNDER $500,0,N 20TH ST / MADISON ST,60, , , , ,904604.3,1024295
16-052444,2016-10,10/16/2016 03:15,Y, , ,1, ,265321,2,LEAVING SCENE OF ACCIDENT,0,TOWER GROVE AVE / S VANDEVENTE,28, , , , ,890043.1,1015415
16-052443,2016-10,10/16/2016 03:15,Y, , ,1, , 31111,1,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,4254,ELLENWOOD AVE,5, , ,4241,ELLENWOOD,887367.9,1002003
16-052453,2016-10,10/16/2016 03:45,Y, , ,1, , 91113,3,SIMPLE ASSAULT-ADULT/NO INJURY,3800,S COMPTON AVE,16, , , , ,895070.9,1002980
16-052450,2016-10,10/16/2016 03:50,Y, , ,1, ,266999,4,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,3506,GREER AVE,59, , ,3506,GREER,900555.4,1028157
16-052473,2016-10,10/16/2016 04:00,Y, , ,1, ,142320,1,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,3652,DELOR ST,16, , ,3652,DELOR,890972.2,997816
16-052449,2016-10,10/16/2016 04:02,Y, , ,1, ,266510,5,PUBLIC ORDER-TRESPASSING,4949,BARNES JEWISH HOSPITAL PLZ,38,BARNES HOSPITAL EMERGENCY ROOM, ,4949, ,887396.8,1020150
16-052451,2016-10,10/16/2016 04:22,Y, , ,1, , 83000,3,ARSON-KNOWINGLY BURNING/SUCCESS,3836,IOWA AVE,16, , ,3800,IOWA,897314.3,1002124
16-052452,2016-10,10/16/2016 04:52,Y, , ,1, , 83000,6,ARSON-KNOWINGLY BURNING/SUCCESS,4441,KOSSUTH AVE,69, , ,4441,KOSSUTH,895885.3,1034424
16-052465,2016-10,10/16/2016 05:00,Y, , ,1, , 91113,4,SIMPLE ASSAULT-ADULT/NO INJURY,1621,N 1ST ST,64, , ,1621,1ST,910626.9,1022779
16-052456,2016-10,10/16/2016 05:54,Y, , ,1, ,265321,1,LEAVING SCENE OF ACCIDENT,0,S GRAND BLVD / HOLLY HILLS AVE,80, , , , ,889015.2,993731.2
16-052464,2016-10,10/16/2016 07:00,Y, , ,1, ,142320,3,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,3402,ALBERTA ST,16, ,2ND FL,3402,ALBERTA,894134.1,1001956
16-052466,2016-10,10/16/2016 07:01,Y, , ,1, , 41013,3,AGG.ASSAULT-FIREARM/CITIZEN ADULT 3RD DEGREE,2856,RUSSELL BLVD,24, , , , ,898019.2,1011832
16-052466,2016-10,10/16/2016 07:01,Y, , ,1, , 41013,3,AGG.ASSAULT-FIREARM/CITIZEN ADULT 3RD DEGREE,2856,RUSSELL BLVD,24, , , , ,898019.2,1011832
16-052472,2016-10,10/16/2016 08:38,Y, , ,1, , 83000,6,ARSON-KNOWINGLY BURNING/SUCCESS,2000,E JOHN AVE,66, , ,1905,OBEAR,903042.8,1033644
16-052480,2016-10,10/16/2016 08:40,Y, , ,1, , 64601,4,"LARCENY-FROM MTR VEH $500 - $24,999",1210,LOCUST ST,36,CHRIST CHURCH CATHEDRAL, ,1210,LOCUST,906389.8,1018559
16-053265,2016-10,10/16/2016 09:00,Y, , ,1, , 71013,5,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,5708,KINGSBURY PL,46, , ,5708,KINGSBURY,881536.7,1026065
16-052476,2016-10,10/16/2016 09:00,Y, , ,1, , 91113,1,SIMPLE ASSAULT-ADULT/NO INJURY,4912,TYROLEAN AVE,6, , ,4912,TYROLEAN,881628.3,996765.8
16-052532,2016-10,10/16/2016 09:00,Y, , ,1, , 67701,1,LARCENY-FROM BUILDING UNDER $500,4179,NEWPORT CT,5, , ,4179,NEWPORT,887747.9,1001307
16-052477,2016-10,10/16/2016 09:15,Y, , ,1, , 71040,5,AUTO THEFT-PERM RETNT/ATTEMPT,5702,ROOSEVELT PL,50, , ,5702,ROOSEVELT,885081.9,1035808
16-052481,2016-10,10/16/2016 09:30,Y, , ,1, , 31211,1,ROBBERY-HIGHWAY    /KNIFE USED/SUCCESSFUL,0,EILER ST / MINNESOTA AVE,1, , , , ,893740.2,994648.3
16-052474,2016-10,10/16/2016 09:37,Y, , ,1, ,266510,4,PUBLIC ORDER-TRESPASSING,801,N 11TH ST,35,BOARD OF EDUCATION, ,800,TUCKER,907512.3,1019461
16-052475,2016-10,10/16/2016 09:55,Y, , ,1, ,229999,4,LIQUOR LAWS-OTHR UNSPEC LIQ OFFNSE,1411,LOCUST ST,36,NEW LIFE EVANGELISTIC CENTER, ,1401,LOCUST,905751.4,1018998
16-052641,2016-10,10/16/2016 10:00,Y, , ,1, , 65601,1,"LARCENY-MTR VEH PARTS $500 - $24,999",342,HURCK ST,2, , ,342,HURCK,886864.1,987149.8
16-052594,2016-10,10/16/2016 10:00,Y, , ,1, , 51312,5,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,5589,DR MARTIN LUTHER KING DR,50, , ,5589,DR MARTIN LUTHER KING,884319.4,1032844
16-052482,2016-10,10/16/2016 10:10,Y, , ,1, , 41011,6,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,4453,LEXINGTON AVE,56, , ,4450,LEXINGTON,894810.1,1032797
16-052539,2016-10,10/16/2016 10:30,Y, , ,1, , 51112,1,BURGLARY-RESIDENCE/DAY/FORCE ENT/UNOCCUPIED,7507,VERMONT AVE,2, , ,7507,VERMONT,888131.6,989634.1
16-052505,2016-10,10/16/2016 10:45,Y, , ,1, , 41013,6,AGG.ASSAULT-FIREARM/CITIZEN ADULT 3RD DEGREE,9000,RIVERVIEW DR,74, , ,9000,RIVERVIEW,899013.1,1053788
16-052485,2016-10,10/16/2016 10:46,Y, , ,1, ,265321,3,LEAVING SCENE OF ACCIDENT,4012,S BROADWAY,18, , ,4012,BROADWAY,898140.1,1000884
16-052509,2016-10,10/16/2016 11:00,Y, , ,1, , 51112,3,BURGLARY-RESIDENCE/DAY/FORCE ENT/UNOCCUPIED,3414,CHEROKEE ST,30, ,#1125886,3414,CHEROKEE,894563.7,1005540
16-052509,2016-10,10/16/2016 11:00, , , ,-1, , 51112,3,BURGLARY-RESIDENCE/DAY/FORCE ENT/UNOCCUPIED,3414,CHEROKEE ST,30, ,#1125886,3414,CHEROKEE,894563.7,1005540
16-052489,2016-10,10/16/2016 11:08,Y, , ,1, ,266510,4,PUBLIC ORDER-TRESPASSING,1711,LOCUST ST,36,DRAGON TRADING COMPANY, , , ,904620.1,1019291
16-052524,2016-10,10/16/2016 11:20,Y, , ,1, , 64711,4,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT,0,N 17TH ST / LUCAS AVE,36,@ CITY MUSEUM, , , ,904965.2,1019731
16-052486,2016-10,10/16/2016 11:20,Y, , ,1, ,229999,4,LIQUOR LAWS-OTHR UNSPEC LIQ OFFNSE,801,LOCUST ST,35,OLD POST OFFICE PLAZA, , , ,908096.1,1018265
16-052496,2016-10,10/16/2016 11:28,Y, , ,1, ,182250,5,DRUGS-POSSESSION/COCAINE,2919,BELT AVE,50, , ,2900,BELT,886742.9,1035676
16-052499,2016-10,10/16/2016 11:30,Y, , ,1, ,142320,4,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,2800,N FLORISSANT AVE,63,PHILLIPS 66, ,3634,GARFIELD,905960.9,1025983
16-052497,2016-10,10/16/2016 11:30,Y, , ,1, , 51112,6,BURGLARY-RESIDENCE/DAY/FORCE ENT/UNOCCUPIED,4601,ASHLAND AVE,56, , ,4601,ASHLAND,893649.6,1032940
16-052498,2016-10,10/16/2016 11:53,Y, , ,1, , 69702,4,LARCENY-ALL OTHER UNDER $500,1915,OLIVE ST,36,HEADQUARTERS, ,1915,OLIVE,903703.7,1019090
16-052491,2016-10,10/16/2016 11:55,Y, , ,1, , 64601,4,"LARCENY-FROM MTR VEH $500 - $24,999",999,N 2ND ST,35, ,@HOTEL- FOUR SEASONS,999,2ND,910439.8,1019433
16-052514,2016-10,10/16/2016 12:00,Y, , ,1, , 91113,4,SIMPLE ASSAULT-ADULT/NO INJURY,200,WASHINGTON AVE,35, ,@METROLINK - LACLEDES LANDING,200,WASHINGTON,910411.2,1018308
16-052609,2016-10,10/16/2016 12:00,Y, , ,1, , 69602,5,"LARCENY-ALL OTHER $500 - $24,999",4232,DR MARTIN LUTHER KING DR,58, , ,4232,DR MARTIN LUTHER KING,894434.1,1027032
16-052770,2016-10,10/16/2016 12:00,Y, , ,1, , 66701,2,LARCENY-BICYCLES UNDER $500,3165,ROGER PL,15, , ,3165,ROGER,890821.4,1008092
16-052670,2016-10,10/16/2016 12:00,Y, , ,1, , 72113,6,AUTO THEFT-TRUCK/PERM RETNT/UNRECOV OVER 48HR,4715,NATURAL BRIDGE AVE,69, , ,4715,NATURAL BRIDGE,893116.7,1034208
16-052676,2016-10,10/16/2016 12:00,Y, , ,1, , 64701,4,LARCENY-FROM MTR VEH UNDER $500,1121,LOCUST ST,35, , ,1121,LOCUST,906990.9,1018572
16-052536,2016-10,10/16/2016 12:00,Y, , ,1, ,142320,3,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,2617,VIRGINIA AVE,25, , ,2617,VIRGINIA,895693,1009957
16-052513,2016-10,10/16/2016 12:30,Y, , ,1, , 64601,4,"LARCENY-FROM MTR VEH $500 - $24,999",800,S 4TH ST,35, , ,800,4TH,908262.4,1014034
16-052527,2016-10,10/16/2016 12:37,Y, , ,1, , 64601,4,"LARCENY-FROM MTR VEH $500 - $24,999",700,N BROADWAY,35, ,MAC PARKING LOT  NORTHWEST CORNER, , ,909520.3,1018744
16-052526,2016-10,10/16/2016 13:00,Y, , ,1, , 64601,4,"LARCENY-FROM MTR VEH $500 - $24,999",3101,OLIVE ST,37, , , , ,899089.1,1020385
16-052538,2016-10,10/16/2016 13:30,Y, , ,1, , 64701,5,LARCENY-FROM MTR VEH UNDER $500,0,N EUCLID AVE / LINDELL BLVD,38, , , , ,888281.1,1023181
16-052518,2016-10,10/16/2016 14:00,Y, , ,1, , 41011,6,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,5748,W FLORISSANT AVE,72, , , , ,892405.1,1045072
16-052518,2016-10,10/16/2016 14:00,Y, , ,1, , 41021,6,AGG.ASSAULT-FIREARM/CITIZEN CHILD 1ST DEGREE,5748,W FLORISSANT AVE,72, , , , ,892405.1,1045072
16-052703,2016-10,10/16/2016 14:00,Y, , ,1, , 51312,1,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,3631,UPTON ST,4, , ,3631,UPTON,886867.4,991091.3
16-052517,2016-10,10/16/2016 14:10,Y, , ,1, ,229999,4,LIQUOR LAWS-OTHR UNSPEC LIQ OFFNSE,801,N 11TH ST,35,ST LOUIS BOARD OF EDUCATION, ,800,TUCKER,907512.3,1019461
16-052525,2016-10,10/16/2016 14:20,Y, , ,1, , 43011,5,AGG.ASSAULT-OTH DANG WEP/CTZEN ADLT 1ST DEGREE,5830,LOTUS AVE,50, ,VACANT LOT WITH OVERGROWN WEEDS,5870,LOTUS,883331.8,1034581
16-052522,2016-10,10/16/2016 14:30,Y, , ,1, ,130000,6,"STOLEN PROPERTY-BUYING,RECEIVING,POSSESSING,ET",0,CALVARY AVE / W FLORISSANT AVE,71, , , , ,894815,1041723
16-052521,2016-10,10/16/2016 14:37,Y, , ,1, ,229999,4,LIQUOR LAWS-OTHR UNSPEC LIQ OFFNSE,1400,LOCUST ST,36, , ,1400,LOCUST,905910.2,1018864
16-052529,2016-10,10/16/2016 14:37,Y, , ,1, , 67701,5,LARCENY-FROM BUILDING UNDER $500,4475,FOREST PARK AVE,38, ,SMOOTHIE KING,4475,FOREST PARK,889164.2,1021486
16-052706,2016-10,10/16/2016 15:00,Y, , ,1, , 69602,1,"LARCENY-ALL OTHER $500 - $24,999",320,DAVIS ST,2, , ,320,DAVIS,887518.9,987108.1
16-055231,2016-10,10/16/2016 15:00,Y, , ,1, , 67601,5,"LARCENY-FROM BUILDING $500 - $24,999",5232,WATERMAN BLVD,38, , ,5232,WATERMAN,885448.2,1025087
16-052558,2016-10,10/16/2016 15:00,Y, , ,1, , 67701,5,LARCENY-FROM BUILDING UNDER $500,702,N KINGSHIGHWAY BLVD,53,ALDIS, ,1610,KINGSHIGHWAY,888036.9,1026405
16-052545,2016-10,10/16/2016 15:20,Y, , ,1, ,142320,5,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,3424,CLARA AVE,50, , , , ,886696.2,1037254
16-053049,2016-10,10/16/2016 16:00,Y, , ,1, , 67601,5,"LARCENY-FROM BUILDING $500 - $24,999",2849,N EUCLID AVE,55, , ,2849,EUCLID,890645.2,1032850
16-052541,2016-10,10/16/2016 16:15,Y, , ,1, , 91113,6,SIMPLE ASSAULT-ADULT/NO INJURY,1043,GARTH AVE,74, , ,1043,GARTH,896042.3,1048486
16-052542,2016-10,10/16/2016 16:30,Y, , ,1, ,265321,1,LEAVING SCENE OF ACCIDENT,4520,MINNESOTA AVE,17, , ,4520,MINNESOTA,894978.9,997967
16-052547,2016-10,10/16/2016 16:45,Y, , ,1, , 65701,2,LARCENY-MTR VEH PARTS UNDER $500,4401,HAMPTON AVE,8,BUDER BRANCH LIBRARY, , , ,878828.2,1003871
16-052549,2016-10,10/16/2016 17:00,Y, , ,1, , 91113,1,SIMPLE ASSAULT-ADULT/NO INJURY,7701,S BROADWAY,2, , ,7816,PENNSYLVANIA,889095.4,988003.7
16-052555,2016-10,10/16/2016 17:00,Y, , ,1, , 91114,5,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",5853,HIGHLAND AVE,50, ,RESIDENCE/HOME,5853,HIGHLAND,883471.6,1035419
16-052554,2016-10,10/16/2016 17:00,Y, , ,1, ,265321,2,LEAVING SCENE OF ACCIDENT,4255,HAMPTON AVE,8,TARGET,PARKING LOT,4255,HAMPTON,878653.4,1004650
16-052606,2016-10,10/16/2016 17:00,Y, , ,1, , 64601,2,"LARCENY-FROM MTR VEH $500 - $24,999",5231,BISCHOFF AVE,12, ,REAR PARKING PAD,5231,BISCHOFF,884712.2,1012876
16-052551,2016-10,10/16/2016 17:15,Y, , ,1, , 63701,4,LARCENY-SHOPLIFT UNDER $500,710,CLARK AVE,35,CARDINAL S TEAM STORE, , , ,907793.5,1016212
16-052565,2016-10,10/16/2016 17:40,Y, , ,1, ,142320,3,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,1500,LAFAYETTE AVE,33,FIELDS FOODS, ,1500,LAFAYETTE,903565.4,1012169
16-052621,2016-10,10/16/2016 18:00,Y, , ,1, ,142320,5,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,4343,LACLEDE AVE,38, ,REAR PARKING LOT,4343,LACLEDE,890705.2,1021501
16-052689,2016-10,10/16/2016 18:30,Y, , ,1, , 67701,4,LARCENY-FROM BUILDING UNDER $500,1408,WRIGHT ST,63, , ,1408,WRIGHT,906317.1,1026366
16-052561,2016-10,10/16/2016 19:00,Y, , ,1, ,265321,6,LEAVING SCENE OF ACCIDENT,0,N EUCLID AVE / LABADIE AVE,55, , , , ,890865.9,1033134
16-052635,2016-10,10/16/2016 19:00,Y, , ,1, , 64701,4,LARCENY-FROM MTR VEH UNDER $500,3015,N 23RD ST,60, , ,3015,23RD,904022.6,1027132
16-052564,2016-10,10/16/2016 19:15,Y, , ,1, , 91114,2,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",4366,BECK AVE,15, ,RESIDENCE,4368,BECK,887189.7,1004354
16-052562,2016-10,10/16/2016 19:17,Y, , ,1, , 41011,6,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,0,FAIRGROUND PARK,83, ,@FAIRGROUND PARK, , ,899640.4,1031431
16-052562,2016-10,10/16/2016 19:17,Y, , ,1, , 41011,6,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,0,FAIRGROUND PARK,83, ,@FAIRGROUND PARK, , ,899640.4,1031431
16-052563,2016-10,10/16/2016 19:31,Y, , ,1, ,152200,3,WEAPONS-CITY VIOL/DISCHRGING IN CITY,3735,OREGON AVE,19, , ,3730,OREGON,896585.2,1002950
16-052567,2016-10,10/16/2016 19:55,Y, , ,1, , 91113,6,SIMPLE ASSAULT-ADULT/NO INJURY,6149,LAURA AVE,76, , ,6181,LAURA,888240.4,1044518
